DateTime,Precipitation (mm.),RH (%),Wind (km h-1),Light (W m-2),Photon (umol m-2 s-1),Temperature (C)
2021-10-22T20:30:00Z,18.4,92.2,0.6,5.89245,26.928,25
2021-10-22T20:35:00Z,18.4,92.6,1,5.89245,26.928,25
2021-10-22T20:40:00Z,18.4,92.5,0,5.89245,26.928,25
2021-10-22T20:45:00Z,18.4,92.4,0,4.71396,21.543,25
2021-10-22T20:50:00Z,18.4,92.7,0,5.89245,26.928,25
2021-10-22T20:55:00Z,18.4,92.7,0,7.07094,32.314,25
2021-10-22T21:00:00Z,18.4,92.7,0.6,5.89245,26.928,25
2021-10-22T21:05:00Z,18.4,92.8,0,3.53547,16.157,25
2021-10-22T21:10:00Z,18.4,92.8,0,5.89245,26.928,25
2021-10-22T21:15:00Z,18.4,92.6,0,5.89245,26.928,25
2021-10-22T21:20:00Z,18.4,92.5,0,3.53547,16.157,25
2021-10-22T21:25:00Z,18.4,92.6,0,7.07094,32.314,25
2021-10-22T21:30:00Z,18.4,92.5,0,5.89245,26.928,25
2021-10-22T21:35:00Z,18.4,92.6,0,2.35698,10.771,24.9
2021-10-22T21:40:00Z,18.4,92.7,0,5.89245,26.928,25
2021-10-22T21:45:00Z,18.4,92.7,0,5.89245,26.928,24.9
2021-10-22T21:50:00Z,18.4,92.7,0,7.07094,32.314,24.9
2021-10-22T21:55:00Z,18.4,92.6,0,5.89245,26.928,24.9
2021-10-22T22:00:00Z,18.4,92.5,0,5.89245,26.928,24.9
2021-10-22T22:05:00Z,18.4,92.4,0,5.89245,26.928,24.8
2021-10-22T22:10:00Z,18.4,92.6,0,5.89245,26.928,24.8
2021-10-22T22:15:00Z,18.4,92.6,0,5.89245,26.928,24.8
2021-10-22T22:20:00Z,18.4,92.6,0,5.89245,26.928,24.7
2021-10-22T22:25:00Z,18.4,92.5,0,5.89245,26.928,24.7
2021-10-22T22:30:00Z,18.4,92.6,0,2.35698,10.771,24.6
2021-10-22T22:35:00Z,18.4,92.7,0,5.89245,26.928,24.6
2021-10-22T22:40:00Z,18.4,92.7,0,4.71396,21.543,24.5
2021-10-22T22:45:00Z,18.4,92.7,0,2.35698,10.771,24.5
2021-10-22T22:50:00Z,18.4,92.9,0,4.71396,21.543,24.5
2021-10-22T22:55:00Z,18.4,92.7,0,4.71396,21.543,24.4
2021-10-22T23:00:00Z,18.4,92.6,0,3.53547,16.157,24.4
2021-10-22T23:05:00Z,18.4,92.7,0,5.89245,26.928,24.4
2021-10-22T23:10:00Z,18.4,92.8,0,4.71396,21.543,24.3
2021-10-22T23:15:00Z,18.4,92.9,0,8.24943,37.700,24.3
2021-10-22T23:20:00Z,18.4,93.4,0.3,5.89245,26.928,24.3
2021-10-22T23:25:00Z,18.4,93.4,0,8.24943,37.700,24.4
2021-10-22T23:30:00Z,18.4,93.4,0,5.89245,26.928,24.4
2021-10-22T23:35:00Z,18.4,93.3,0,5.89245,26.928,24.4
2021-10-22T23:40:00Z,18.4,93.1,0,7.07094,32.314,24.5
2021-10-22T23:45:00Z,18.4,93.2,0,2.35698,10.771,24.5
2021-10-22T23:50:00Z,18.4,93,0,5.89245,26.928,24.4
2021-10-22T23:55:00Z,18.4,93.1,0,5.89245,26.928,24.4
2021-10-23T00:00:00Z,18.4,93.2,0,4.71396,21.543,24.4
2021-10-23T00:05:00Z,0,93.1,0,4.71396,21.543,24.4
2021-10-23T00:10:00Z,0,93.2,1,8.24943,37.700,24.4
2021-10-23T00:15:00Z,0,93.3,2.6,2.35698,10.771,24.4
2021-10-23T00:20:00Z,0,93.1,0,4.71396,21.543,24.5
2021-10-23T00:25:00Z,0,93,0,4.71396,21.543,24.5
2021-10-23T00:30:00Z,0,92.7,0,3.53547,16.157,24.5
2021-10-23T00:35:00Z,0,92.7,0,5.89245,26.928,24.5
2021-10-23T00:40:00Z,0,92.6,0,4.71396,21.543,24.5
2021-10-23T00:45:00Z,0,92.6,0,2.35698,10.771,24.5
2021-10-23T00:50:00Z,0,92.5,2.3,4.71396,21.543,24.4
2021-10-23T00:55:00Z,0,92.6,2.3,7.07094,32.314,24.4
2021-10-23T01:00:00Z,0,92.3,1.6,5.89245,26.928,24.5
2021-10-23T01:05:00Z,0,92.1,5.8,5.89245,26.928,24.4
2021-10-23T01:10:00Z,0,91.9,1.9,4.71396,21.543,24.6
2021-10-23T01:15:00Z,0,91.9,1,2.35698,10.771,24.6
2021-10-23T01:20:00Z,0,91.9,0,0,0.000,24.6
2021-10-23T01:25:00Z,0,92.1,0,2.35698,10.771,24.6
2021-10-23T01:30:00Z,0,92.1,1.6,3.53547,16.157,24.5
2021-10-23T01:35:00Z,0,92.5,6.5,5.89245,26.928,24.4
2021-10-23T01:40:00Z,0,92.2,0.6,8.24943,37.700,24.5
2021-10-23T01:45:00Z,0,92.5,2.3,5.89245,26.928,24.4
2021-10-23T01:50:00Z,0,92.5,0,4.71396,21.543,24.5
2021-10-23T01:55:00Z,0,92.2,1,5.89245,26.928,24.5
2021-10-23T02:00:00Z,0,91.9,1.6,5.89245,26.928,24.6
2021-10-23T02:05:00Z,0,92.1,1,8.24943,37.700,24.6
2021-10-23T02:10:00Z,0,91.8,2.9,5.89245,26.928,24.6
2021-10-23T02:15:00Z,0,91.7,0,4.71396,21.543,24.7
2021-10-23T02:20:00Z,0,91.5,1.9,5.89245,26.928,24.6
2021-10-23T02:25:00Z,0,91.2,1.9,5.89245,26.928,24.6
2021-10-23T02:30:00Z,0,91.7,2.9,0,0.000,24.5
2021-10-23T02:35:00Z,0,92.3,4.5,5.89245,26.928,24.4
2021-10-23T02:40:00Z,0,92,2.9,3.53547,16.157,24.5
2021-10-23T02:45:00Z,0,92,1.9,8.24943,37.700,24.4
2021-10-23T02:50:00Z,0,92.2,3.2,7.07094,32.314,24.4
2021-10-23T02:55:00Z,0,91.7,4.5,4.71396,21.543,24.3
2021-10-23T03:00:00Z,0,91.7,7.1,4.71396,21.543,24.1
2021-10-23T03:05:00Z,0,91.6,1,4.71396,21.543,23.9
2021-10-23T03:10:00Z,0,91.4,0.6,4.71396,21.543,23.8
2021-10-23T03:15:00Z,0.2,91.8,2.3,7.07094,32.314,23.6
2021-10-23T03:20:00Z,0.2,91.8,0,5.89245,26.928,23.7
2021-10-23T03:25:00Z,0.2,92.2,3.9,4.71396,21.543,23.4
2021-10-23T03:30:00Z,0.2,92.1,2.6,4.71396,21.543,23.4
2021-10-23T03:35:00Z,0.2,92,1.6,4.71396,21.543,23.3
2021-10-23T03:40:00Z,0.2,92.1,1.9,3.53547,16.157,23.2
2021-10-23T03:45:00Z,0.2,91.9,5.8,2.35698,10.771,23
2021-10-23T03:50:00Z,0.2,91.5,0,4.71396,21.543,23.2
2021-10-23T03:55:00Z,0.2,91.7,5.8,5.89245,26.928,23
2021-10-23T04:00:00Z,0.2,91.8,15.7,4.71396,21.543,22.8
2021-10-23T04:05:00Z,0.2,91.2,8.4,3.53547,16.157,22.9
2021-10-23T04:10:00Z,0.2,91.6,5.8,5.89245,26.928,22.8
2021-10-23T04:15:00Z,0.2,91.3,1.3,2.35698,10.771,22.9
2021-10-23T04:20:00Z,0.2,90.9,2.9,2.35698,10.771,22.8
2021-10-23T04:25:00Z,0.2,90.2,9.1,4.71396,21.543,22.8
2021-10-23T04:30:00Z,0.2,89.3,3.2,7.07094,32.314,22.5
2021-10-23T04:35:00Z,0.2,89.1,3.9,5.89245,26.928,22.6
2021-10-23T04:40:00Z,0.2,89.9,0,5.89245,26.928,22.6
2021-10-23T04:45:00Z,0.2,89.8,0.3,8.24943,37.700,22.6
2021-10-23T04:50:00Z,0.2,90.1,6.5,8.24943,37.700,22.4
2021-10-23T04:55:00Z,0.2,89.8,2.6,2.35698,10.771,22.5
2021-10-23T05:00:00Z,0.2,89,1.6,5.89245,26.928,22.6
2021-10-23T05:05:00Z,0.2,88.8,1,5.89245,26.928,22.5
2021-10-23T05:10:00Z,0.2,88.6,1.9,4.71396,21.543,22.5
2021-10-23T05:15:00Z,0.2,88.7,3.2,7.07094,32.314,22.3
2021-10-23T05:20:00Z,0,88.3,1.9,7.07094,32.314,22.3
2021-10-23T05:25:00Z,0,88.6,0,8.24943,37.700,22.4
2021-10-23T05:30:00Z,0,88.7,1,4.71396,21.543,22.2
2021-10-23T05:35:00Z,0,88.4,3.2,4.71396,21.543,22.3
2021-10-23T05:40:00Z,0,88.6,5.2,7.07094,32.314,22.1
2021-10-23T05:45:00Z,0,88.5,0.6,5.89245,26.928,22.2
2021-10-23T05:50:00Z,0,89,2.6,4.71396,21.543,22.1
2021-10-23T05:55:00Z,0,88.8,1.3,7.07094,32.314,22.1
2021-10-23T06:00:00Z,0,88.8,8.4,5.89245,26.928,22
2021-10-23T06:05:00Z,0,88.4,0.6,8.24943,37.700,22.2
2021-10-23T06:10:00Z,0,88.7,2.3,10.60641,48.471,22.2
2021-10-23T06:15:00Z,0,88.9,3.2,7.07094,32.314,22.2
2021-10-23T06:20:00Z,0,88.7,1,14.14188,64.628,22.2
2021-10-23T06:25:00Z,0,89,0,16.49886,75.400,22.3
2021-10-23T06:30:00Z,0,88.8,1.3,23.5698,107.714,22.3
2021-10-23T06:35:00Z,0,88.1,0,31.81923,145.414,22.5
2021-10-23T06:40:00Z,0,87.8,1.6,30.64074,140.028,22.4
2021-10-23T06:45:00Z,0,87.8,0,35.3547,161.571,22.6
2021-10-23T06:50:00Z,0,87.1,2.6,43.60413,199.271,22.6
2021-10-23T06:55:00Z,0,87.5,0,45.96111,210.042,22.8
2021-10-23T07:00:00Z,0,87.4,0,51.85356,236.971,22.7
2021-10-23T07:05:00Z,0,86.9,1,68.35242,312.371,22.8
2021-10-23T07:10:00Z,0,87,2.6,73.06638,333.913,22.8
2021-10-23T07:15:00Z,0,86.9,4.5,82.4943,376.999,22.7
2021-10-23T07:20:00Z,0,86.4,2.3,83.67279,382.385,22.8
2021-10-23T07:25:00Z,0,86.8,2.3,82.4943,376.999,22.7
2021-10-23T07:30:00Z,0,87.2,1.9,93.10071,425.470,22.8
2021-10-23T07:35:00Z,0,86.4,1.6,106.0641,484.713,23
2021-10-23T07:40:00Z,0,87,4.5,122.56296,560.113,22.7
2021-10-23T07:45:00Z,0,84.2,7.1,248.66139,1136.383,23.7
2021-10-23T07:50:00Z,0,84.7,3.2,215.66367,985.583,23.6
2021-10-23T07:55:00Z,0,82.8,2.3,284.01609,1297.954,23.9
2021-10-23T08:00:00Z,0,81.9,4.5,324.08475,1481.067,24.1
2021-10-23T08:05:00Z,0,80.8,7.8,309.94287,1416.439,24.3
2021-10-23T08:10:00Z,0,81.7,2.6,209.77122,958.654,24.3
2021-10-23T08:15:00Z,0,81.5,12.3,242.76894,1109.454,23.9
2021-10-23T08:20:00Z,0,82,1,82.4943,376.999,23.8
2021-10-23T08:25:00Z,0,82.6,0,69.53091,317.756,23.7
2021-10-23T08:30:00Z,0,83.8,1.9,139.06182,635.513,23.4
2021-10-23T08:35:00Z,0,83,2.3,134.34786,613.970,23.7
2021-10-23T08:40:00Z,0,82.8,2.3,141.4188,646.284,23.7
2021-10-23T08:45:00Z,0,83.7,2.3,225.09159,1028.669,23.8
2021-10-23T08:50:00Z,0,81.8,0.6,156.73917,716.298,24.1
2021-10-23T08:55:00Z,0,82.8,0,141.4188,646.284,24
2021-10-23T09:00:00Z,0,83.1,0,137.88333,630.127,23.8
2021-10-23T09:05:00Z,0,82.6,1.9,152.02521,694.755,23.8
2021-10-23T09:10:00Z,0,82.9,5.2,203.87877,931.726,23.7
2021-10-23T09:15:00Z,0,82.9,1.6,208.59273,953.269,24
2021-10-23T09:20:00Z,0,83.1,3.9,181.48746,829.398,24.1
2021-10-23T09:25:00Z,0,80.9,1.9,163.81011,748.612,24.3
2021-10-23T09:30:00Z,0,81.2,3.9,124.91994,570.884,24.3
2021-10-23T09:35:00Z,0,81.7,3.2,166.16709,759.384,24.3
2021-10-23T09:40:00Z,0,81.3,3.9,291.08703,1330.268,24.3
2021-10-23T09:45:00Z,0,80.9,3.9,228.62706,1044.826,24.7
2021-10-23T09:50:00Z,0,79.7,5.8,176.7735,807.855,24.6
2021-10-23T09:55:00Z,0,80.4,1.9,100.17165,457.784,24.6
2021-10-23T10:00:00Z,0,81,4.5,104.88561,479.327,24.4
2021-10-23T10:05:00Z,0,82.5,0.3,95.45769,436.242,24.3
2021-10-23T10:10:00Z,0,82.1,2.6,127.27692,581.656,24.2
2021-10-23T10:15:00Z,0,83.3,0,207.41424,947.883,24.5
2021-10-23T10:20:00Z,0.6,84.7,1.9,287.55156,1314.111,24.4
2021-10-23T10:25:00Z,0.6,83.8,2.3,347.65455,1588.781,24.4
2021-10-23T10:30:00Z,0.6,84,2.3,199.16481,910.183,25
2021-10-23T10:35:00Z,0.6,83.2,1.3,163.81011,748.612,24.8
2021-10-23T10:40:00Z,0.6,82.4,0,182.66595,834.783,25.1
2021-10-23T10:45:00Z,0.6,83.1,0,173.23803,791.698,25
2021-10-23T10:50:00Z,0.6,84,1.6,220.37763,1007.126,24.7
2021-10-23T10:55:00Z,0.6,83.3,2.6,164.9886,753.998,24.4
2021-10-23T11:00:00Z,0.6,83.9,2.6,149.66823,683.984,24.4
2021-10-23T11:05:00Z,0.6,82.5,1,174.41652,797.083,24.6
2021-10-23T11:10:00Z,0,83.2,0,214.48518,980.197,25
2021-10-23T11:15:00Z,0,81.2,3.2,324.08475,1481.067,25
2021-10-23T11:20:00Z,0,82.3,7.1,285.19458,1303.339,24.9
2021-10-23T11:25:00Z,0,81.7,6.5,337.04814,1540.310,25
2021-10-23T11:30:00Z,0,80.4,1.3,348.83304,1594.167,25.4
2021-10-23T11:35:00Z,0,79.9,2.9,298.15797,1362.582,25.8
2021-10-23T11:40:00Z,0,80.2,2.9,263.98176,1206.397,25.5
2021-10-23T11:45:00Z,0,81.2,2.9,309.94287,1416.439,25.6
2021-10-23T11:50:00Z,0,80.1,2.3,524.42805,2396.636,25.8
2021-10-23T11:55:00Z,0,76.5,3.2,433.68432,1981.937,26.2
2021-10-23T12:00:00Z,0,79.4,2.6,380.65227,1739.581,26.3
2021-10-23T12:05:00Z,0,79.3,0.3,453.71865,2073.494,26.6
2021-10-23T12:10:00Z,0,76.6,9.1,716.52192,3274.505,26.4
2021-10-23T12:15:00Z,0,78.8,6.5,634.02762,2897.506,26.4
2021-10-23T12:20:00Z,0,75.1,3.2,651.70497,2978.292,27.3
2021-10-23T12:25:00Z,0,76,11.7,550.35483,2515.122,27
2021-10-23T12:30:00Z,0,77.5,0.3,506.7507,2315.851,27.2
2021-10-23T12:35:00Z,0,76,3.9,492.60882,2251.222,27.3
2021-10-23T12:40:00Z,0,75.6,2.9,453.71865,2073.494,27.6
2021-10-23T12:45:00Z,0,78.1,1,362.97492,1658.795,27.2
2021-10-23T12:50:00Z,0,77.2,5.2,347.65455,1588.781,27
2021-10-23T12:55:00Z,0,78.5,5.8,394.79415,1804.209,26.8
2021-10-23T13:00:00Z,0,78,2.3,339.40512,1551.081,27.1
2021-10-23T13:05:00Z,0,77.8,1.9,291.08703,1330.268,27.2
2021-10-23T13:10:00Z,0,78.8,3.9,186.20142,850.940,26.5
2021-10-23T13:15:00Z,0,78.7,0.6,206.23575,942.497,26.9
2021-10-23T13:20:00Z,0,78.9,2.3,274.58817,1254.868,27
2021-10-23T13:25:00Z,0,79.3,0.6,342.94059,1567.238,27.4
2021-10-23T13:30:00Z,0,77.6,2.9,281.65911,1287.182,27
2021-10-23T13:35:00Z,0,79.2,0.3,218.02065,996.354,27
2021-10-23T13:40:00Z,0,79.4,0.6,233.34102,1066.368,26.7
2021-10-23T13:45:00Z,0,79.3,1.9,209.77122,958.654,26.5
2021-10-23T13:50:00Z,0,79.6,7.8,245.12592,1120.225,26.6
2021-10-23T13:55:00Z,0,78.8,3.9,259.2678,1184.854,26.8
2021-10-23T14:00:00Z,0,78.8,2.6,177.95199,813.241,27.3
2021-10-23T14:05:00Z,0,79,8.4,185.02293,845.555,26.9
2021-10-23T14:10:00Z,0,78.8,3.2,205.05726,937.112,27
2021-10-23T14:15:00Z,0,78.2,5.2,214.48518,980.197,27
2021-10-23T14:20:00Z,0,78.9,0.6,251.01837,1147.154,27.5
2021-10-23T14:25:00Z,0,77.4,0.6,342.94059,1567.238,27.2
2021-10-23T14:30:00Z,0,78,1,186.20142,850.940,27.2
2021-10-23T14:35:00Z,0,78.9,0,263.98176,1206.397,27.7
2021-10-23T14:40:00Z,0,78.2,0,329.9772,1507.996,27.9
2021-10-23T14:45:00Z,0,76.8,1,170.88105,780.926,27.7
2021-10-23T14:50:00Z,0,76.3,1.6,135.52635,619.355,27.9
2021-10-23T14:55:00Z,0,78.9,3.9,170.88105,780.926,27.3
2021-10-23T15:00:00Z,0,78.6,1,189.73689,867.098,27.2
2021-10-23T15:05:00Z,0,77.4,2.6,196.80783,899.412,27.3
2021-10-23T15:10:00Z,0,79,0,186.20142,850.940,27.6
2021-10-23T15:15:00Z,0,77.6,1.6,236.87649,1082.526,27.9
2021-10-23T15:20:00Z,0,76.7,3.9,265.16025,1211.782,28.1
2021-10-23T15:25:00Z,0,75,1.9,209.77122,958.654,28.2
2021-10-23T15:30:00Z,0,75,2.9,182.66595,834.783,28
2021-10-23T15:35:00Z,0,75.1,1,203.87877,931.726,27.8
2021-10-23T15:40:00Z,0,76.4,1.9,163.81011,748.612,27.6
2021-10-23T15:45:00Z,0,76.8,1,124.91994,570.884,27.7
2021-10-23T15:50:00Z,0,77.1,2.6,130.81239,597.813,27.2
2021-10-23T15:55:00Z,0,78.1,0.6,164.9886,753.998,27.1
2021-10-23T16:00:00Z,0,78.1,2.3,168.52407,770.155,27.1
2021-10-23T16:05:00Z,0,77.4,1.6,155.56068,710.912,27.1
2021-10-23T16:10:00Z,0,77.5,0,154.38219,705.527,27.3
2021-10-23T16:15:00Z,0,76.6,0.6,134.34786,613.970,27.6
2021-10-23T16:20:00Z,0,77.7,0.3,100.17165,457.784,27.3
2021-10-23T16:25:00Z,0,77.4,0.3,87.20826,398.542,27.1
2021-10-23T16:30:00Z,0,79.2,0,100.17165,457.784,27.1
2021-10-23T16:35:00Z,0,78.3,0,82.4943,376.999,27.1
2021-10-23T16:40:00Z,0,78.9,0,73.06638,333.913,27
2021-10-23T16:45:00Z,0,78.6,0,67.17393,306.985,26.8
2021-10-23T16:50:00Z,0,78.8,0,74.24487,339.299,26.9
2021-10-23T16:55:00Z,0,79.8,0.3,56.56752,258.514,26.6
2021-10-23T17:00:00Z,0,80.2,0,56.56752,258.514,26.6
2021-10-23T17:05:00Z,0,80.2,0,53.03205,242.356,26.5
2021-10-23T17:10:00Z,0,80.5,1,45.96111,210.042,26.4
2021-10-23T17:15:00Z,0,80.7,0,42.42564,193.885,26.3
2021-10-23T17:20:00Z,0,81.2,0,36.53319,166.957,26.3
2021-10-23T17:25:00Z,0,81.6,1,28.28376,129.257,26.2
2021-10-23T17:30:00Z,0,80.8,2.6,21.21282,96.943,26
2021-10-23T17:35:00Z,0,81.3,2.3,15.32037,70.014,26
2021-10-23T17:40:00Z,0,81.3,5.2,8.24943,37.700,25.6
2021-10-23T17:50:00Z,0,82.2,1.6,5.89245,26.928,25.5
2021-10-23T17:55:00Z,0,82.8,1.3,4.71396,21.543,25.4
2021-10-23T18:00:00Z,0,83.7,1.3,8.24943,37.700,25.2
2021-10-23T18:05:00Z,0,84.2,1,3.53547,16.157,25
2021-10-23T18:10:00Z,0,85.1,1.3,5.89245,26.928,24.9
2021-10-23T18:15:00Z,0,84.5,2.3,5.89245,26.928,24.9
2021-10-23T18:20:00Z,0,84.5,0.3,3.53547,16.157,24.8
2021-10-23T18:25:00Z,0,84.6,5.8,8.24943,37.700,24.7
2021-10-23T18:30:00Z,0,84.7,1.6,5.89245,26.928,24.8
2021-10-23T18:35:00Z,0,85.4,4.5,7.07094,32.314,24.6
2021-10-23T18:40:00Z,0,85.5,0,5.89245,26.928,24.6
2021-10-23T18:45:00Z,0,85.6,0,4.71396,21.543,24.6
2021-10-23T18:50:00Z,0,86.1,0,9.42792,43.086,24.5
2021-10-23T18:55:00Z,0,86.5,0,5.89245,26.928,24.5
2021-10-23T19:00:00Z,0,86.8,0,5.89245,26.928,24.3
2021-10-23T19:05:00Z,0,87.7,0,8.24943,37.700,24.2
2021-10-23T19:10:00Z,0,88.3,0,4.71396,21.543,24.1
2021-10-23T19:15:00Z,0,88.4,0,8.24943,37.700,24
2021-10-23T19:20:00Z,0,88.9,0,4.71396,21.543,23.9
2021-10-23T19:25:00Z,0,89.3,0,4.71396,21.543,23.9
2021-10-23T19:30:00Z,0,89.5,0,5.89245,26.928,23.8
2021-10-23T19:35:00Z,0,89.5,0,3.53547,16.157,23.8
2021-10-23T19:40:00Z,0,89.6,0,5.89245,26.928,23.8
2021-10-23T19:45:00Z,0,89.8,0,4.71396,21.543,23.9
2021-10-23T19:50:00Z,0,89.9,0,4.71396,21.543,23.9
2021-10-23T19:55:00Z,0,89.9,0,4.71396,21.543,24
2021-10-23T20:00:00Z,0,89.6,0,7.07094,32.314,24
2021-10-23T20:05:00Z,0,89.4,0,4.71396,21.543,24
2021-10-23T20:10:00Z,0,89.5,0,5.89245,26.928,24
2021-10-23T20:15:00Z,0,89.9,0,4.71396,21.543,24
2021-10-23T20:20:00Z,0,90.1,0,1.17849,5.386,23.9
2021-10-23T20:25:00Z,0,90.4,0,5.89245,26.928,23.8
2021-10-23T20:30:00Z,0,90.1,0,5.89245,26.928,23.8
2021-10-23T20:35:00Z,0,90.4,0,3.53547,16.157,23.8
2021-10-23T20:40:00Z,0,90.4,0,2.35698,10.771,23.7
2021-10-23T20:45:00Z,0,90.6,0,5.89245,26.928,23.7
2021-10-23T20:50:00Z,0,90.6,0.6,8.24943,37.700,23.6
2021-10-23T20:55:00Z,0,90.7,0,5.89245,26.928,23.6
2021-10-23T21:00:00Z,0,90.8,0,3.53547,16.157,23.6
2021-10-23T21:05:00Z,0,90.9,0.3,8.24943,37.700,23.5
2021-10-23T21:10:00Z,0,90.9,0,7.07094,32.314,23.6
2021-10-23T21:15:00Z,0,90.9,0.6,4.71396,21.543,23.5
2021-10-23T21:20:00Z,0,90.9,0,2.35698,10.771,23.5
2021-10-23T21:25:00Z,0,90.9,0,3.53547,16.157,23.5
2021-10-23T21:30:00Z,0,90.7,0,7.07094,32.314,23.5
2021-10-23T21:35:00Z,0,90.6,0,4.71396,21.543,23.5
2021-10-23T21:40:00Z,0,90.5,0,4.71396,21.543,23.5
2021-10-23T21:45:00Z,0,90.5,1.9,5.89245,26.928,23.4
2021-10-23T21:50:00Z,0,90.4,0,7.07094,32.314,23.4
2021-10-23T21:55:00Z,0,90.3,2.6,2.35698,10.771,23.3
2021-10-23T22:00:00Z,0,90.2,0,3.53547,16.157,23.4
2021-10-23T22:05:00Z,0,90.3,2.6,5.89245,26.928,23.3
2021-10-23T22:10:00Z,0,89.7,0.3,4.71396,21.543,23.5
2021-10-23T22:15:00Z,0,89.6,0,5.89245,26.928,23.5
2021-10-23T22:20:00Z,0,89.6,0.6,5.89245,26.928,23.5
2021-10-23T22:25:00Z,0,89.4,0.6,5.89245,26.928,23.5
2021-10-23T22:30:00Z,0,89.3,0.3,4.71396,21.543,23.6
2021-10-23T22:35:00Z,0,89.2,0,4.71396,21.543,23.5
2021-10-23T22:40:00Z,0,89.3,0,4.71396,21.543,23.5
2021-10-23T22:45:00Z,0,89.4,0.3,5.89245,26.928,23.4
2021-10-23T22:50:00Z,0,89,0,7.07094,32.314,23.4
2021-10-23T22:55:00Z,0,89,0,4.71396,21.543,23.4
2021-10-23T23:00:00Z,0,88.7,0,7.07094,32.314,23.4
2021-10-23T23:05:00Z,0,88.5,0,4.71396,21.543,23.4
2021-10-23T23:10:00Z,0,88.5,0.3,3.53547,16.157,23.4
2021-10-23T23:15:00Z,0,88.4,1.9,5.89245,26.928,23.3
2021-10-23T23:20:00Z,0,88.4,1.3,3.53547,16.157,23.3
2021-10-23T23:25:00Z,0,88.6,0,2.35698,10.771,23.3
2021-10-23T23:30:00Z,0,88.9,0,5.89245,26.928,23.2
2021-10-23T23:35:00Z,0,88.9,0,2.35698,10.771,23.2
2021-10-23T23:40:00Z,0,88.9,0,4.71396,21.543,23.2
2021-10-23T23:45:00Z,0,88.9,2.3,8.24943,37.700,23.1
2021-10-23T23:50:00Z,0,88.9,0,4.71396,21.543,23.1
2021-10-23T23:55:00Z,0,88.9,0,4.71396,21.543,23.1
2021-10-24T00:00:00Z,0,89.3,0,4.71396,21.543,23.1
2021-10-24T00:05:00Z,0,89.5,0,7.07094,32.314,23
2021-10-24T00:10:00Z,0,89.4,0,5.89245,26.928,23
2021-10-24T00:15:00Z,0,89.6,0.3,4.71396,21.543,23.1
2021-10-24T00:20:00Z,0,89.6,0,5.89245,26.928,23
2021-10-24T00:25:00Z,0,89.4,0,5.89245,26.928,23
2021-10-24T00:30:00Z,0,89.5,0,2.35698,10.771,23
2021-10-24T00:35:00Z,0,89.4,0,8.24943,37.700,23
2021-10-24T00:40:00Z,0,88.9,1.9,8.24943,37.700,23
2021-10-24T00:45:00Z,0,88.4,1,4.71396,21.543,23.1
2021-10-24T00:50:00Z,0,88.6,0.6,5.89245,26.928,23.1
2021-10-24T00:55:00Z,0,88.7,1.6,4.71396,21.543,23.1
2021-10-24T01:00:00Z,0,88.9,2.9,8.24943,37.700,23
2021-10-24T01:05:00Z,0,88.7,2.3,5.89245,26.928,23.1
2021-10-24T01:10:00Z,0,88.2,1.3,2.35698,10.771,23.1
2021-10-24T01:15:00Z,0,88,1.3,3.53547,16.157,23.2
2021-10-24T01:20:00Z,0,88.3,0.3,5.89245,26.928,23.1
2021-10-24T01:25:00Z,0,88.4,7.1,7.07094,32.314,22.9
2021-10-24T01:30:00Z,0,88.1,0,5.89245,26.928,23.1
2021-10-24T01:35:00Z,0,88,5.2,2.35698,10.771,22.9
2021-10-24T01:40:00Z,0,88.3,0.3,2.35698,10.771,22.9
2021-10-24T01:45:00Z,0,88.1,0.3,4.71396,21.543,22.9
2021-10-24T01:50:00Z,0,88.1,2.9,4.71396,21.543,22.8
2021-10-24T01:55:00Z,0,88.6,0.6,4.71396,21.543,22.7
2021-10-24T02:00:00Z,0,88.6,1.6,4.71396,21.543,22.6
2021-10-24T02:05:00Z,0,88.7,0,3.53547,16.157,22.6
2021-10-24T02:10:00Z,0,88.7,0,4.71396,21.543,22.7
2021-10-24T02:15:00Z,0,89.1,0,3.53547,16.157,22.6
2021-10-24T02:20:00Z,0,89.6,0.3,4.71396,21.543,22.5
2021-10-24T02:25:00Z,0,89.4,2.3,2.35698,10.771,22.4
2021-10-24T02:30:00Z,0,89.7,1.6,5.89245,26.928,22.4
2021-10-24T02:35:00Z,0,89.6,0,5.89245,26.928,22.3
2021-10-24T02:40:00Z,0,89.3,1.6,4.71396,21.543,22.2
2021-10-24T02:45:00Z,0,89.3,8.4,5.89245,26.928,22.1
2021-10-24T02:50:00Z,0,89.1,2.9,3.53547,16.157,22.2
2021-10-24T02:55:00Z,0,89,0,3.53547,16.157,22.2
2021-10-24T03:00:00Z,0,89.1,0.6,5.89245,26.928,22.1
2021-10-24T03:05:00Z,0,89.3,1.6,5.89245,26.928,22.1
2021-10-24T03:10:00Z,0,88.6,0,8.24943,37.700,22.1
2021-10-24T03:15:00Z,0,88.7,7.8,8.24943,37.700,21.9
2021-10-24T03:20:00Z,0,88.6,0,7.07094,32.314,22
2021-10-24T03:25:00Z,0,88.5,0.3,8.24943,37.700,22
2021-10-24T03:30:00Z,0,88.8,0,4.71396,21.543,21.9
2021-10-24T03:35:00Z,0,88.7,0,5.89245,26.928,21.9
2021-10-24T03:40:00Z,0,88.6,2.9,7.07094,32.314,21.7
